Date,AAPL,AUTO.L,MU,NVDA,OCDO.L,SGE.L,TSM
2025-06-03,202.46678161621094,800.0786743164062,101.99015045166016,141.02235412597656,243.5,1237.7183837890625,194.7364044189453
2025-06-04,202.0185546875,795.8792724609375,102.98760986328125,141.7213897705078,251.89999389648438,1230.719970703125,199.45675659179688
2025-06-05,199.8372039794922,789.6802368164062,106.01988220214844,139.79408264160156,253.8000030517578,1235.7188720703125,200.38307189941406
2025-06-06,203.11419677734375,789.8801879882812,108.28410339355469,141.52166748046875,256.6000061035156,1250.7154541015625,202.19630432128906
2025-06-09,200.65396118164062,792.2799072265625,110.66803741455078,142.43040466308594,255.0,1244.7169189453125,203.98985290527344
2025-06-10,201.86912536621094,807.87744140625,113.84992980957031,143.75852966308594,266.29998779296875,1257.7138671875,209.37046813964844
2025-06-11,197.99452209472656,810.8770141601562,115.7351303100586,142.64002990722656,263.0,1259.71337890625,210.9866180419922
2025-06-12,198.41285705566406,818.475830078125,115.88475036621094,144.80714416503906,263.5,1272.71044921875,213.0735321044922
2025-06-13,195.67372131347656,815.67626953125,115.30622100830078,141.78115844726562,255.0,1261.7130126953125,208.7908935546875
2025-06-16,197.6359405517578,812.0768432617188,119.53544616699219,144.49755859375,253.10000610351562,1282.7081298828125,213.32078552246094
2025-06-17,194.86692810058594,801.87841796875,120.03416442871094,143.9282989501953,244.5,1268.2115478515625,211.5602569580078
2025-06-18,195.80320739746094,808.2774658203125,121.51041412353516,145.28648376464844,239.1999969482422,1273.21044921875,211.1646270751953
2025-06-19,195.80320739746094,807.277587890625,121.51041412353516,145.28648376464844,232.5,1258.713623046875,211.1646270751953
2025-06-20,200.20574951171875,806.8776245117188,123.28589630126953,143.65867614746094,232.8000030517578,1255.71435546875,207.21827697753906
2025-06-23,200.70376586914062,812.0768432617188,121.7697525024414,143.97824096679688,230.10000610351562,1267.211669921875,208.01943969726562
2025-06-24,199.5084991455078,807.4775390625,127.58494567871094,147.70326232910156,239.8000030517578,1266.2119140625,217.6825408935547
2025-06-25,200.76351928710938,807.277587890625,126.9266128540039,154.10475158691406,233.1999969482422,1254.214599609375,220.30357360839844
2025-06-26,200.20574951171875,810.8770141601562,125.6797866821289,154.81381225585938,229.3000030517578,1246.216552734375,221.55966186523438
2025-06-27,200.28543090820312,821.0755004882812,124.44293975830078,157.5401611328125,229.39999389648438,1250.215576171875,226.06979370117188
2025-06-30,204.35926818847656,824.2750244140625,122.93677520751953,157.7798614501953,226.89999389648438,1250.215576171875,224.01254272460938
2025-07-01,206.99879455566406,821.2754516601562,120.58277893066406,153.09608459472656,240.3000030517578,1230.2200927734375,222.2223358154297
2025-07-02,211.6005401611328,810.677001953125,121.43061065673828,157.0408477783203,240.8000030517578,1204.22607421875,231.04476928710938
2025-07-03,212.70616149902344,819.4757080078125,121.97921752929688,159.1280517578125,245.8000030517578,1212.72412109375,232.2316436767578
2025-07-04,212.70616149902344,810.2771606445312,121.97921752929688,159.1280517578125,242.6999969482422,1211.724365234375,232.2316436767578
2025-07-07,209.12037658691406,819.2757568359375,119.72782897949219,158.02952575683594,234.1999969482422,1218.7227783203125,226.66322326660156
2025-07-08,209.18014526367188,813.0767211914062,124.22061920166016,159.78717041015625,233.39999389648438,1234.7191162109375,225.36756896972656
2025-07-09,210.30564880371094,812.0768432617188,122.04412078857422,162.66334533691406,235.8000030517578,1237.7183837890625,229.3040008544922
2025-07-10,211.57066345214844,820.0756225585938,122.9127197265625,163.88172912597656,242.3000030517578,1223.2216796875,227.24676513671875
2025-07-11,210.32559204101562,824.4749755859375,124.33045196533203,164.70062255859375,234.89999389648438,1223.2216796875,227.87977600097656
2025-07-14,207.79562377929688,829.8741455078125,118.41992950439453,163.8517608642578,232.6999969482422,1235.218994140625,226.168701171875
2025-07-15,208.28370666503906,829.6741333007812,119.91753387451172,170.4729461669922,234.5,1238.7181396484375,234.35812377929688
2025-07-16,209.32952880859375,822.6752319335938,116.24342346191406,171.14205932617188,235.5,1241.217529296875,234.96145629882812
2025-07-17,209.1901092529297,827.0745849609375,113.07850646972656,172.76988220214844,279.0,1258.713623046875,242.9134979248047
2025-07-18,210.3455047607422,827.8744506835938,114.20669555664062,172.18067932128906,311.0,1253.21484375,237.77037048339844
2025-07-21,211.64036560058594,827.2745971679688,113.04855346679688,171.1520538330078,315.3999938964844,1250.215576171875,236.2373504638672
2025-07-22,213.5527801513672,827.8744506835938,109.04498291015625,166.80783081054688,328.20001220703125,1255.2144775390625,232.03384399414062
2025-07-23,213.30377197265625,824.0750122070312,109.65400695800781,170.55284118652344,341.1000061035156,1245.2166748046875,237.701171875
2025-07-24,212.91531372070312,836.8731079101562,111.55095672607422,173.50892639160156,343.20001220703125,1247.716064453125,238.957275390625
2025-07-25,213.0348663330078,835.6732788085938,111.08171844482422,173.2692413330078,347.20001220703125,1263.2125244140625,242.9134979248047
2025-07-28,213.20416259765625,832.4736938476562,111.07173156738281,176.51490783691406,320.70001220703125,1262.7127685546875,240.09469604492188
2025-07-29,210.43516540527344,824.8748779296875,111.78058624267578,175.2765350341797,316.1000061035156,1257.2139892578125,238.6902313232422
2025-07-30,208.2239227294922,826.4746704101562,114.5561294555664,179.03155517578125,312.79998779296875,1200.2269287109375,240.2529296875
2025-07-31,206.74977111816406,837.2730712890625,108.96509552001953,177.6334228515625,315.8999938964844,1219.7225341796875,238.97705078125
2025-08-01,201.58030700683594,826.8745727539062,104.7119369506836,173.4889373779297,330.70001220703125,1202.726318359375,232.6371612548828
2025-08-04,202.5464630126953,833.2736206054688,107.59730529785156,179.76058959960938,349.1000061035156,1189.2294921875,236.38571166992188
2025-08-05,202.11814880371094,828.874267578125,108.8852310180664,178.02288818359375,340.0,1183.730712890625,229.92713928222656
2025-08-06,212.40733337402344,832.2738037109375,108.60568237304688,179.1813507080078,350.3999938964844,1186.2301025390625,228.8391571044922
2025-08-07,219.16055297851562,836.673095703125,111.69073486328125,180.52955627441406,380.0,1198.2274169921875,239.9661102294922
2025-08-08,228.4437255859375,818.8758544921875,118.69947814941406,182.4569854736328,395.6000061035156,1161.23583984375,239.1847381591797
2025-08-11,226.53909301757812,816.6761474609375,123.52174377441406,181.81784057617188,373.3999938964844,1150.7381591796875,239.44190979003906
2025-08-12,229.00210571289062,812.6767578125,127.5452880859375,182.9163818359375,358.6000061035156,1096.2506103515625,241.61782836914062
2025-08-13,232.6717529296875,811.6768798828125,124.07085418701172,181.3484649658203,353.79998779296875,1097.2503662109375,238.79901123046875
2025-08-14,232.12330627441406,812.4767456054688,125.08922576904297,181.77789306640625,371.0,1087.2525634765625,238.36383056640625
2025-08-15,230.93666076660156,803.8781127929688,120.67630767822266,180.20997619628906,359.8999938964844,1090.251953125,236.2670135498047
2025-08-18,230.23863220214844,811.6768798828125,123.35202026367188,181.7678985595703,353.29998779296875,1095.750732421875,238.7693634033203
2025-08-19,229.90957641601562,818.2759399414062,121.85441589355469,175.40638732910156,355.5,1109.74755859375,230.15460205078125
2025-08-20,225.3723907470703,826.6746215820312,117.02217102050781,175.1667022705078,357.70001220703125,1113.2467041015625,226.09947204589844
2025-08-21,224.26551818847656,823.275146484375,115.60444641113281,174.7472381591797,360.1000061035156,1102.249267578125,224.84335327148438
2025-08-22,227.11744689941406,824.0750122070312,117.49142456054688,177.7532501220703,358.70001220703125,1100.7496337890625,230.44143676757812
2025-08-25,226.5191650390625,824.0750122070312,116.23344421386719,179.57083129882812,358.70001220703125,1100.7496337890625,233.0130157470703
2025-08-26,228.6630859375,821.4754028320312,116.31331634521484,181.52822875976562,344.3999938964844,1087.2525634765625,236.10874938964844
2025-08-27,229.8397674560547,817.4760131835938,117.56131744384766,181.35845947265625,343.8999938964844,1088.7523193359375,236.6725311279297
2025-08-28,231.90391540527344,804.7478637695312,121.80450439453125,179.9303436279297,340.0,1084.753173828125,235.6636962890625
2025-08-29,231.485107421875,803.14794921875,118.81929779052734,173.94830322265625,336.6000061035156,1086.2528076171875,228.34461975097656
2025-09-01,231.485107421875,799.9481811523438,118.81929779052734,173.94830322265625,328.70001220703125,1085.7530517578125,228.34461975097656
2025-09-02,229.07192993164062,770.7500610351562,118.29014587402344,170.55284118652344,311.3999938964844,1067.757080078125,225.89175415039062
2025-09-03,237.79725646972656,775.94970703125,118.52975463867188,170.39305114746094,307.29998779296875,1082.2537841796875,228.85894775390625
2025-09-04,239.1035614013672,794.5485229492188,124.01095581054688,171.43167114257812,306.70001220703125,1074.255615234375,232.6371612548828
2025-09-05,239.0137939453125,803.7479248046875,131.1594696044922,166.7978515625,312.3999938964844,1084.753173828125,240.74746704101562
2025-09-08,237.2089080810547,804.5478515625,131.24935913085938,168.0861358642578,313.79998779296875,1088.7523193359375,244.48611450195312
2025-09-09,233.68887329101562,813.3473510742188,135.02330017089844,170.53286743164062,307.0,1098.2501220703125,248.17530822753906
2025-09-10,226.15020751953125,788.14892578125,139.77566528320312,177.09414672851562,306.1000061035156,1087.7525634765625,257.5911865234375
2025-09-11,229.3810577392578,783.3492431640625,150.32872009277344,176.94432067871094,300.0,1079.2545166015625,256.0779113769531
2025-09-12,233.40966796875,787.948974609375,156.97804260253906,177.59349060058594,240.3000030517578,1073.255859375,256.4932861328125
2025-09-15,236.03224182128906,788.14892578125,157.51718139648438,177.52359008789062,230.3000030517578,1065.257568359375,258.5209045410156
2025-09-16,237.4781494140625,778.9495239257812,158.5655059814453,174.65725708007812,225.5,1072.256103515625,260.0111389160156
2025-09-17,238.3157958984375,774.9497680664062,159.73362731933594,170.0730743408203,227.6999969482422,1085.253173828125,260.7354736328125
2025-09-18,237.2089080810547,782.9492797851562,168.61935424804688,176.01551818847656,230.89999389648438,1104.248779296875,266.53973388671875
2025-09-19,244.80740356445312,770.1500854492188,162.46922302246094,176.4449462890625,221.8000030517578,1099.7498779296875,262.7991943359375
2025-09-22,255.35755920410156,772.7499389648438,164.356201171875,183.37612915039062,221.8000030517578,1097.2503662109375,270.4985046386719
2025-09-23,253.71221923828125,768.7501831054688,166.14332580566406,178.2027130126953,223.39999389648438,1105.2486572265625,280.4997253417969
2025-09-24,251.59820556640625,766.150390625,161.4508819580078,176.74456787109375,231.10000610351562,1086.7528076171875,278.5153503417969
2025-09-25,256.1453552246094,760.95068359375,156.57870483398438,177.46365356445312,230.6999969482422,1079.2545166015625,274.4970397949219
2025-09-26,254.73931884765625,766.150390625,157.0179901123047,177.96302795410156,231.39999389648438,1069.756591796875,271.2228088378906
2025-09-29,253.71221923828125,776.9496459960938,163.63734436035156,181.6183624267578,223.5,1084.25341796875,271.0938720703125
2025-09-30,253.9116668701172,788.14892578125,167.0518798828125,186.3423309326172,225.0,1099.7498779296875,277.1064758300781
2025-10-01,254.72935485839844,773.9498291015625,181.85809326171875,187.0015106201172,231.60000610351562,1092.7513427734375,286.21466064453125
2025-10-02,256.40460205078125,776.3497314453125,183.45555114746094,188.64939880371094,226.5,1099.7498779296875,285.85748291015625
2025-10-03,257.2920837402344,781.7493286132812,187.64645385742188,187.38101196289062,231.8000030517578,1099.7498779296875,289.9056091308594
2025-10-06,255.96585083007812,781.7493286132812,190.7733917236328,185.30364990234375,225.39999389648438,1108.247802734375,300.0357971191406
2025-10-07,255.75643920898438,787.7489624023438,185.508544921875,184.80430603027344,225.8000030517578,1104.7486572265625,291.731201171875
2025-10-08,257.3320007324219,778.9495239257812,196.34793090820312,188.86911010742188,234.5,1110.2474365234375,302.13922119140625
2025-10-09,253.3233184814453,775.94970703125,192.1420440673828,192.32470703125,236.6999969482422,1111.7470703125,297.5354919433594
2025-10-10,244.57806396484375,767.5502319335938,181.4225311279297,182.92669677734375,234.0,1127.2435302734375,278.4657287597656
2025-10-13,246.96131896972656,765.5503540039062,192.5816192626953,188.0801239013672,236.6999969482422,1144.7396240234375,300.52197265625
2025-10-14,247.07101440429688,769.150146484375,186.87718200683594,179.80067443847656,234.39999389648438,1152.2379150390625,293.6263122558594
2025-10-15,248.63658142089844,774.9497680664062,191.75242614746094,179.60093688964844,238.39999389648438,1156.7369384765625,302.32769775390625
2025-10-16,246.75192260742188,776.1497192382812,202.33209228515625,181.57839965820312,239.5,1158.236572265625,297.4957580566406
2025-10-17,251.5782470703125,773.9498291015625,202.18223571777344,182.98660278320312,242.3000030517578,1129.7430419921875,292.77301025390625
2025-10-20,261.50018310546875,781.9493408203125,206.5679473876953,182.4073486328125,246.1999969482422,1137.7410888671875,295.37255859375
2025-10-21,262.0287170410156,796.9483642578125,202.09230041503906,180.9292449951172,250.5,1156.2369384765625,292.20745849609375
2025-10-22,257.72088623046875,809.947509765625,198.2760467529297,180.0503692626953,247.8000030517578,1174.7327880859375,286.6214904785156
2025-10-23,258.8476867675781,815.9471435546875,206.50799560546875,181.92796325683594,247.0,1164.735107421875,288.45703125
2025-10-24,262.07855224609375,814.1472778320312,218.8059844970703,186.02272033691406,245.89999389648438,1171.2335205078125,292.6539611816406
2025-10-27,268.0516662597656,809.947509765625,219.88491821289062,191.24607849121094,240.0,1166.234619140625,295.9182434082031
2025-10-28,268.2411193847656,809.3475952148438,221.69314575195312,200.77392578125,231.60000610351562,1174.23291015625,299.1725769042969
2025-10-29,268.93914794921875,793.548583984375,226.40853881835938,206.77627563476562,231.5,1143.7398681640625,302.7047119140625
2025-10-30,270.63433837890625,808.74755859375,223.7910919189453,202.63156127929688,220.0,1151.2381591796875,300.849365234375
2025-10-31,269.6072692871094,780.3494873046875,223.55133056640625,202.23207092285156,219.10000610351562,1149.238525390625,298.0811462402344
2025-11-03,268.29095458984375,778.74951171875,234.4706573486328,206.61647033691406,209.39999389648438,1170.733642578125,302.4765319824219
2025-11-04,269.2781982421875,769.5501098632812,217.81692504882812,198.43690490722656,210.89999389648438,1149.7384033203125,291.75103759765625
2025-11-05,269.3779296875,773.9498291015625,237.26791381835938,194.96136474609375,208.39999389648438,1161.23583984375,291.3442687988281
2025-11-06,269.0089416503906,798.5482177734375,238.09710693359375,187.84043884277344,199.1999969482422,1114.746337890625,286.9786376953125
2025-11-07,267.7126159667969,751.1513671875,237.68748474121094,187.9103240966797,197.0,1101.24951171875,284.2601013183594
2025-11-10,268.93035888671875,750.9513549804688,253.05245971679688,198.7964630126953,207.10000610351562,1103.2490234375,292.96148681640625
2025-11-11,274.73956298828125,729.352783203125,240.87437438964844,192.91395568847656,213.0,1125.743896484375,288.8935852050781
2025-11-12,272.9628601074219,702.554443359375,244.66067504882812,193.5531463623047,217.10000610351562,1125.2440185546875,288.3478698730469
2025-11-13,272.44384765625,691.9551391601562,236.71844482421875,186.62197875976562,218.5,1107.748046875,279.9937438964844
2025-11-14,271.9048156738281,690.9552001953125,246.5887908935547,189.92774963378906,225.0,1089.7520751953125,282.5932312011719
2025-11-17,266.9639892578125,676.55615234375,241.71356201171875,186.36231994628906,217.8000030517578,1080.7540283203125,279.80517578125
2025-11-18,266.9440612792969,672.556396484375,228.27670288085938,181.1289825439453,179.89999389648438,1075.7552490234375,275.73724365234375
2025-11-19,268.06195068359375,660.7572021484375,225.69921875,186.28240966796875,184.0,1088.7523193359375,280.1623840332031
2025-11-20,265.7562561035156,657.557373046875,201.1732177734375,180.40989685058594,187.60000610351562,1084.753173828125,275.3304443359375
2025-11-21,270.98651123046875,659.3572998046875,207.1673583984375,178.6521453857422,185.39999389648438,1064.2578125,272.9095153808594
2025-11-24,275.4083251953125,652.9577026367188,223.71116638183594,182.31747436523438,175.0,1088.25244140625,282.4146423339844
2025-11-25,276.4563903808594,645.3582153320312,224.3105926513672,177.59349060058594,175.1999969482422,1086.7528076171875,282.4543151855469
2025-11-26,277.0352783203125,642.3583984375,230.03497314453125,180.03038024902344,181.60000610351562,1064.2578125,287.6929931640625
2025-11-27,277.0352783203125,642.7583618164062,230.03497314453125,180.03038024902344,182.89999389648438,1071.756103515625,287.6929931640625
2025-11-28,278.3328857421875,638.9586181640625,236.24891662597656,176.7745361328125,184.35000610351562,1074.255615234375,289.23089599609375
2025-12-01,282.57501220703125,634.3589477539062,240.2250213623047,179.69081115722656,177.64999389648438,1073.7557373046875,285.4308776855469
2025-12-02,285.6592712402344,620.759765625,239.25596618652344,181.22886657714844,172.75,1063.2581787109375,289.8063659667969
2025-12-03,283.623046875,622.1597290039062,233.93118286132812,179.36123657226562,172.3000030517578,1062.7581787109375,293.14013671875
2025-12-04,280.179443359375,608.360595703125,226.4285125732422,183.1566162109375,184.25,1064.2578125,290.63983154296875
2025-12-05,278.26300048828125,607.9606323242188,236.98817443847656,182.1877899169922,184.75,1069.756591796875,292.41583251953125
2025-12-08,277.3746643066406,596.3613891601562,246.6787109375,185.323974609375,188.5,1067.2572021484375,299.5099182128906
2025-12-09,276.66595458984375,596.161376953125,252.17332458496094,184.7446746826172,194.75,1082.753662109375,301.03790283203125
2025-12-10,278.26300048828125,599.1611938476562,263.4522705078125,183.55612182617188,235.0,1072.256103515625,307.71527099609375
2025-12-11,277.514404296875,594.761474609375,258.2074279785156,180.70957946777344,220.1999969482422,1076.755126953125,303.2831726074219
2025-12-12,277.7639465332031,601.9609985351562,240.90435791015625,174.80679321289062,225.5,1071.756103515625,290.5390319824219
2025-12-15,273.6016540527344,620.9597778320312,237.26791381835938,176.0752410888672,231.6999969482422,1087.2525634765625,286.2611083984375
2025-12-16,274.1007385253906,609.3605346679688,232.2827911376953,177.50350952148438,234.89999389648438,1078.254638671875,285.39556884765625
2025-12-17,271.33587646484375,613.1602783203125,225.29962158203125,170.7317657470703,240.10000610351562,1085.7530517578125,275.5364990234375
2025-12-18,271.68524169921875,609.96044921875,248.30711364746094,173.9278564453125,252.6999969482422,1095.750732421875,283.2168273925781
2025-12-19,273.1625061035156,600.9610595703125,265.6601257324219,180.76951599121094,248.5,1084.25341796875,287.46490478515625
2025-12-22,270.4674987792969,595.9613647460938,276.3197021484375,183.4662322998047,244.39999389648438,1090.251953125,291.7726135253906
2025-12-23,271.85491943359375,590.5617065429688,276.0,188.97950744628906,241.89999389648438,1086.7528076171875,295.4237976074219
2025-12-24,273.3022155761719,586.5619506835938,286.3998718261719,188.38023376464844,241.8000030517578,1079.2545166015625,297.2642517089844
2025-12-26,272.8929748535156,586.5619506835938,284.51171875,190.2978973388672,241.8000030517578,1079.2545166015625,301.2834777832031
2025-12-29,273.2523498535156,584.7620849609375,294.2011413574219,187.99070739746094,239.8000030517578,1079.75439453125,299.3733825683594
2025-12-30,272.5735778808594,587.1619873046875,292.4621276855469,187.31153869628906,240.39999389648438,1083.253662109375,298.04022216796875
2025-12-31,271.3558349609375,586.362060546875,285.24627685546875,186.27281188964844,236.0,1082.753662109375,302.328125
2026-01-02,270.5074157714844,575.4000244140625,315.23907470703125,188.6199493408203,235.3000030517578,1049.7611083984375,317.96728515625
2026-01-05,266.7643737792969,584.7999877929688,311.970947265625,187.89083862304688,236.5,1063.2581787109375,320.5937194824219
2026-01-06,261.8734436035156,573.0,343.23297119140625,187.0119171142578,263.8999938964844,1065.757568359375,325.7471008300781
2026-01-07,259.8471984863281,568.5999755859375,339.355224609375,188.87962341308594,274.1000061035156,1081.75390625,317.0420837402344
2026-01-08,258.55963134765625,571.7999877929688,326.8323974609375,184.81459045410156,267.0,1068.899169921875,316.3755187988281
2026-01-09,258.8890075683594,593.5999755859375,344.8920593261719,184.63479614257812,271.70001220703125,1082.3978271484375,321.9666442871094
2026-01-12,259.76739501953125,581.7999877929688,345.6716003417969,184.71470642089844,288.5,1104.395751953125,330.0648193359375
2026-01-13,260.5658874511719,573.4000244140625,337.93603515625,185.58364868164062,288.70001220703125,1109.395263671875,329.5076599121094
2026-01-14,259.4779052734375,574.2000122070312,333.1587829589844,182.91688537597656,278.8999938964844,1053.9005126953125,325.4287414550781
2026-01-15,257.73114013671875,580.4000244140625,336.4368896484375,186.8221435546875,285.70001220703125,1039.4019775390625,339.88409423828125
2026-01-16,255.05613708496094,583.0,362.54193115234375,186.0031280517578,282.0,1053.9005126953125,340.6401672363281
2026-01-19,255.05613708496094,569.4000244140625,362.54193115234375,186.0031280517578,262.0,1035.9022216796875,340.6401672363281
2026-01-20,246.2425079345703,558.4000244140625,364.7906494140625,177.8530731201172,269.20001220703125,1041.4017333984375,325.4784851074219
2026-01-21,247.1907501220703,561.0,388.88677978515625,183.09669494628906,262.5,1024.9033203125,324.44384765625
2026-01-22,247.8894500732422,567.5999755859375,397.3518981933594,184.6148223876953,254.60000610351562,1022.4035034179688,325.6874084472656
2026-01-23,247.58001708984375,568.4000244140625,399.4207458496094,187.44137573242188,246.39999389648438,1028.9029541015625,333.14886474609375
2026-01-26,254.9363555908203,549.0,388.8667907714844,186.2428436279297,242.1999969482422,1042.901611328125,330.9999694824219
2026-01-27,257.791015625,548.7999877929688,410.0046691894531,188.29034423828125,244.8000030517578,989.506591796875,336.6010437011719
2026-01-28,255.96446228027344,556.7999877929688,435.03033447265625,191.2866973876953,245.6999969482422,995.3060913085938,340.5406799316406
2026-01-29,257.801025390625,535.2000122070312,435.5400390625,192.27548217773438,223.0,954.909912109375,337.8048095703125
2026-01-30,258.9988098144531,538.0,414.6419982910156,190.8971710205078,218.1999969482422,957.3096923828125,328.86102294921875
2026-02-02,269.5093078613281,531.7999877929688,437.5488586425781,185.38389587402344,211.6999969482422,965.5088500976562,339.6054992675781
2026-02-03,268.98028564453125,506.20001220703125,419.19940185546875,180.12030029296875,232.1999969482422,870.9178466796875,334.02435302734375
2026-02-04,275.97723388671875,497.8999938964844,379.182373046875,173.97779846191406,233.6999969482422,845.3202514648438,324.0657958984375
2026-02-05,275.3983459472656,484.79998779296875,382.6703796386719,171.6706085205078,229.89999389648438,871.1177978515625,329.0301513671875
2026-02-06,277.6042175292969,485.79998779296875,394.4635925292969,185.1841278076172,231.5,844.3203735351562,347.0570373535156
2026-02-09,274.3672180175781,474.3999938964844,383.2799987792969,189.80848693847656,229.3000030517578,840.5206909179688,353.58331298828125
2026-02-10,273.4280700683594,478.70001220703125,373.035888671875,188.31031799316406,226.60000610351562,845.7201538085938,360.0498962402344
2026-02-11,275.24639892578125,470.0,410.1046142578125,189.8184814453125,217.1999969482422,812.1233520507812,372.16729736328125
2026-02-12,261.4891052246094,457.1000061035156,413.7325439453125,186.7122802734375,220.1999969482422,793.5250854492188,366.20806884765625
2026-02-13,255.5445556640625,459.1000061035156,411.4238586425781,182.58731079101562,223.8000030517578,807.3238525390625,364.4770202636719
2026-02-16,255.5445556640625,457.29998779296875,411.4238586425781,182.58731079101562,220.0,788.1256713867188,364.4770202636719
2026-02-17,263.6371154785156,463.1000061035156,399.5506591796875,184.7446746826172,223.3000030517578,797.7247314453125,362.3281555175781
2026-02-18,264.106689453125,471.5,420.70855712890625,187.75099182128906,228.0,800.9244384765625,360.3981018066406
2026-02-19,260.3401184082031,473.29998779296875,417.110595703125,187.6710968017578,234.89999389648438,806.5238647460938,358.5377197265625
2026-02-20,264.3364562988281,481.0,427.92437744140625,189.58877563476562,235.0,819.1227416992188,368.63555908203125
2026-02-23,265.9349670410156,471.8999938964844,420.7285461425781,191.31666564941406,232.60000610351562,783.5260620117188,368.13812255859375
2026-02-24,271.8895263671875,471.5,417.7702331542969,192.61508178710938,234.3000030517578,786.7257690429688,383.7673645019531
2026-02-25,273.97760009765625,473.5,428.75390625,195.32176208496094,235.0,803.32421875,385.7371826171875
2026-02-26,272.6987609863281,485.70001220703125,415.3216247558594,184.66476440429688,220.0,835.3212280273438,374.8733215332031
2026-02-27,263.93682861328125,492.8999938964844,412.1334533691406,176.97415161132812,210.10000610351562,821.7224731445312,372.6547546386719
2026-03-02,264.476318359375,484.6000061035156,412.43328857421875,182.25770568847656,202.1999969482422,839.9207153320312,367.2128601074219
2026-03-03,263.5072326660156,474.5,379.46221923828125,179.83065795898438,192.5500030517578,847.320068359375,351.3150329589844
2026-03-04,262.2783508300781,472.1000061035156,400.5400695800781,182.8170166015625,201.0,833.3214111328125,355.6028747558594
2026-03-05,260.0504150390625,472.70001220703125,396.8222351074219,183.1166534423828,196.3000030517578,834.1212768554688,352.041259765625
2026-03-06,257.2229919433594,494.79998779296875,370.08758544921875,177.60337829589844,195.4499969482422,843.1204223632812,337.1482238769531
2026-03-09,259.6407775878906,483.20001220703125,389.0966796875,182.427490234375,195.1999969482422,841.7205810546875,346.9078063964844
2026-03-10,260.58990478515625,489.29998779296875,402.8787536621094,184.544921875,202.5,841.1206665039062,345.3060607910156
2026-03-11,260.5699157714844,486.20001220703125,418.4498291015625,185.8134307861328,201.39999389648438,829.9216918945312,352.7376708984375
2026-03-12,255.52456665039062,487.5,405.1174621582031,182.9268035888672,202.0,835.3212280273438,334.9794006347656
2026-03-13,249.8897705078125,494.79998779296875,425.8855895996094,180.0401611328125,198.35000610351562,839.9207153320312,336.5711669921875
2026-03-16,252.58729553222656,486.29998779296875,441.54656982421875,183.0067138671875,204.1999969482422,845.920166015625,338.4813537597656
2026-03-17,253.99598693847656,491.79998779296875,461.4251403808594,181.71820068359375,210.60000610351562,859.5188598632812,345.1716613769531
2026-03-18,249.70994567871094,483.5,461.46514892578125,180.1899871826172,203.0,837.1210327148438,338.7766418457031
2026-03-19,248.73085021972656,480.6000061035156,444.01513671875,178.3521270751953,195.75,839.520751953125,337.99847412109375
2026-03-20,247.76173400878906,473.20001220703125,422.65740966796875,172.4989471435547,191.64999389648438,843.5203857421875,328.47076416015625
2026-03-23,251.25851440429688,462.20001220703125,404.1180419921875,175.43553161621094,193.10000610351562,818.5227661132812,337.6592712402344
2026-03-24,251.4083709716797,459.79998779296875,395.3031311035156,174.99603271484375,187.64999389648438,804.5240478515625,342.4480285644531
2026-03-25,252.38746643066406,470.3999938964844,381.8708190917969,178.47198486328125,187.39999389648438,810.1235961914062,346.9375305175781
2026-03-26,252.6572265625,464.79998779296875,355.256103515625,171.04066467285156,188.0,814.5231323242188,325.3480529785156
2026-03-27,248.57098388671875,447.29998779296875,357.0151062011719,167.32498168945312,185.8000030517578,811.1234741210938,325.9765930175781
2026-03-30,246.40298461914062,458.1000061035156,321.75048828125,164.97772216796875,181.85000610351562,830.1217041015625,315.7605285644531
2026-03-31,253.55638122558594,469.5,337.7880554199219,174.1969757080078,180.0500030517578,837.720947265625,337.1604309082031
2026-04-01,255.3946990966797,469.20001220703125,367.7934265136719,175.54541015625,185.35000610351562,853.5194091796875,340.692138671875
2026-04-02,255.68443298339844,474.8999938964844,366.18365478515625,177.18348693847656,182.0,856.3192138671875,338.2478942871094
2026-04-06,258.6217041015625,474.8999938964844,377.701904296875,177.43319702148438,182.0,856.3192138671875,340.9615173339844
2026-04-07,253.26666259765625,469.1000061035156,377.52191162109375,177.89266967773438,188.5500030517578,854.3193969726562,344.5132141113281
2026-04-08,258.66168212890625,480.0,406.6674499511719,181.8680419921875,194.1999969482422,854.7193603515625,365.04510498046875
2026-04-09,260.2502136230469,473.8999938964844,421.4451904296875,183.69590759277344,192.5500030517578,835.7211303710938,364.6360778808594
2026-04-10,260.240234375,474.3999938964844,420.52532958984375,188.41041564941406,187.60000610351562,817.5228271484375,369.734130859375
2026-04-13,258.96142578125,471.79998779296875,426.4944152832031,189.08961486816406,179.89999389648438,840.920654296875,368.70654296875
2026-04-14,258.59173583984375,480.1000061035156,465.5884094238281,196.28123474121094,182.39999389648438,847.320068359375,379.00244140625
2026-04-15,266.18475341796875,495.29998779296875,456.15985107421875,198.63848876953125,191.4499969482422,868.718017578125,374.2236328125
2026-04-16,263.15753173828125,507.20001220703125,457.1596984863281,198.1190948486328,197.0,902.914794921875,362.5010681152344
2026-04-17,269.98126220703125,523.4000244140625,455.0000305175781,201.44520568847656,203.8000030517578,920.9130859375,369.6343688964844
2026-04-20,272.79864501953125,512.0,448.3510437011719,201.82476806640625,208.1999969482422,896.515380859375,365.3843078613281
